_id,formula,crystal_system,space_group_symbol,Sites
671e1966ab159a6f6aca010f,C20,tetragonal,P4/m,20
671e1966ab159a6f6aca0110,C22,tetragonal,P4_2/mcm,22
671e1966ab159a6f6aca0111,C24,tetragonal,P4/mmm,24
671e1966ab159a6f6aca0112,C18,trigonal,P3_221,18
671e1966ab159a6f6aca0113,C24,hexagonal,P6_1,24
671e1966ab159a6f6aca0114,C24,trigonal,P3_121,24
671e1966ab159a6f6aca0115,C72,trigonal,R-3,72
671e1966ab159a6f6aca0116,C20,triclinic,P-1,20
671e1966ab159a6f6aca0117,C12,triclinic,P1,12
671e1966ab159a6f6aca0118,C16,triclinic,P1,16
671e1966ab159a6f6aca0119,C16,monoclinic,Pm,16
671e1966ab159a6f6aca011a,C16,triclinic,P1,16
671e1966ab159a6f6aca011b,C16,triclinic,P1,16
671e1966ab159a6f6aca011c,C8,triclinic,P-1,8
671e1966ab159a6f6aca011d,C16,monoclinic,Cm,16
671e1966ab159a6f6aca011e,C8,triclinic,P1,8
671e1966ab159a6f6aca011f,C8,monoclinic,P2/m,8
671e1966ab159a6f6aca0120,C16,orthorhombic,Amm2,16
671e1966ab159a6f6aca0121,C8,monoclinic,P2/c,8
671e1966ab159a6f6aca0122,C12,orthorhombic,Pnna,12
671e1966ab159a6f6aca0123,C12,orthorhombic,Pnna,12
671e1966ab159a6f6aca0124,C24,orthorhombic,Ibam,24
671e1966ab159a6f6aca0125,C24,orthorhombic,Imma,24
671e1966ab159a6f6aca0126,C24,orthorhombic,Cccm,24
671e1966ab159a6f6aca0127,C24,orthorhombic,F222,24
671e1966ab159a6f6aca0128,C16,orthorhombic,Pbcm,16
671e1966ab159a6f6aca0129,C16,orthorhombic,Pccn,16
671e1966ab159a6f6aca012a,C12,orthorhombic,Pnna,12
671e1966ab159a6f6aca012b,C16,orthorhombic,Pnna,16
671e1966ab159a6f6aca012c,C6,orthorhombic,Cccm,6
671e1966ab159a6f6aca012d,C12,orthorhombic,Fddd,12
671e1966ab159a6f6aca012e,C12,orthorhombic,Pmma,12
671e1966ab159a6f6aca012f,C16,orthorhombic,Pccn,16
671e1966ab159a6f6aca0130,C16,orthorhombic,Pcca,16
671e1966ab159a6f6aca0131,C18,hexagonal,P6_422,18
671e1966ab159a6f6aca0132,C8,monoclinic,P2/c,8
671e1966ab159a6f6aca0133,C20,tetragonal,I4_122,20
671e1966ab159a6f6aca0134,C12,orthorhombic,I2_12_12_1,12
671e1966ab159a6f6aca0135,C20,orthorhombic,I2_12_12_1,20
671e1966ab159a6f6aca0136,C24,orthorhombic,Pnna,24
671e1966ab159a6f6aca0137,C48,orthorhombic,Fddd,48
671e1966ab159a6f6aca0138,C18,hexagonal,P6_422,18
671e1966ab159a6f6aca0139,C16,orthorhombic,Pmma,16
671e1966ab159a6f6aca013a,C28,hexagonal,P6_3/m,28
671e1966ab159a6f6aca013b,C28,hexagonal,P6_3/m,28
671e1966ab159a6f6aca013c,C40,orthorhombic,Cmcm,40
671e1966ab159a6f6aca013d,C24,orthorhombic,Pbcm,24
671e1966ab159a6f6aca013e,C24,orthorhombic,Pbcm,24
671e1966ab159a6f6aca013f,C24,orthorhombic,Pbcm,24
671e1966ab159a6f6aca0140,C24,orthorhombic,C222_1,24
671e1966ab159a6f6aca0141,C40,orthorhombic,Cmcm,40
671e1966ab159a6f6aca0142,C24,orthorhombic,Pnna,24
671e1966ab159a6f6aca0143,C24,orthorhombic,Pcca,24
671e1966ab159a6f6aca0144,C20,orthorhombic,Imma,20
671e1966ab159a6f6aca0145,C12,orthorhombic,Pmna,12
671e1966ab159a6f6aca0146,C36,tetragonal,I4_1/amd,36
671e1966ab159a6f6aca0147,C20,orthorhombic,Pmna,20
671e1966ab159a6f6aca0148,C20,orthorhombic,Pmna,20
671e1966ab159a6f6aca0149,C10,orthorhombic,Pmma,10
671e1966ab159a6f6aca014a,C20,monoclinic,C2/m,20
671e1966ab159a6f6aca014b,C20,monoclinic,C2/m,20
671e1966ab159a6f6aca014c,C20,monoclinic,C2/m,20
671e1966ab159a6f6aca014d,C20,orthorhombic,Imma,20
671e1966ab159a6f6aca014e,C24,orthorhombic,Pnna,24
671e1966ab159a6f6aca014f,C24,orthorhombic,Imma,24
671e1966ab159a6f6aca0150,C24,orthorhombic,Pnna,24
671e1966ab159a6f6aca0151,C24,orthorhombic,Pnna,24
671e1966ab159a6f6aca0152,C24,orthorhombic,Pnna,24
671e1966ab159a6f6aca0153,C24,orthorhombic,Pbcn,24
671e1966ab159a6f6aca0154,C24,orthorhombic,Pnna,24
671e1966ab159a6f6aca0155,C24,orthorhombic,Pbcn,24
671e1966ab159a6f6aca0156,C24,orthorhombic,Pbcm,24
671e1966ab159a6f6aca0157,C16,monoclinic,C2/m,16
671e1966ab159a6f6aca0158,C12,hexagonal,P-62m,12
671e1966ab159a6f6aca0159,C24,orthorhombic,Cmcm,24
671e1966ab159a6f6aca015a,C12,orthorhombic,Cmcm,12
671e1966ab159a6f6aca015b,C16,orthorhombic,Pmmn,16
671e1966ab159a6f6aca015c,C16,orthorhombic,Pmma,16
671e1966ab159a6f6aca015d,C40,orthorhombic,Cmcm,40
671e1967ab159a6f6aca015e,C40,orthorhombic,Cmcm,40
671e1967ab159a6f6aca015f,C20,orthorhombic,Cmcm,20
671e1967ab159a6f6aca0160,C40,orthorhombic,Cmcm,40
671e1967ab159a6f6aca0161,C40,orthorhombic,Cmcm,40
671e1967ab159a6f6aca0162,C20,orthorhombic,Cmcm,20
671e1967ab159a6f6aca0163,C24,orthorhombic,Pbcn,24
671e1967ab159a6f6aca0164,C24,orthorhombic,Pbcm,24
671e1967ab159a6f6aca0165,C24,orthorhombic,Pbcm,24
671e1967ab159a6f6aca0166,C24,orthorhombic,Pnna,24
671e1967ab159a6f6aca0167,C24,orthorhombic,Pnna,24
671e1967ab159a6f6aca0168,C24,orthorhombic,C222_1,24
671e1967ab159a6f6aca0169,C24,monoclinic,C2/c,24
671e1967ab159a6f6aca016a,C24,monoclinic,C2/c,24
671e1967ab159a6f6aca016b,C12,monoclinic,C2/c,12
671e1967ab159a6f6aca016c,C40,orthorhombic,Cmcm,40
671e1967ab159a6f6aca016d,C24,orthorhombic,Pmna,24
671e1967ab159a6f6aca016e,C24,orthorhombic,Pmna,24
671e1967ab159a6f6aca016f,C24,orthorhombic,Pmna,24
671e1967ab159a6f6aca0170,C24,orthorhombic,Pmna,24
671e1967ab159a6f6aca0171,C24,orthorhombic,Pmna,24
671e1967ab159a6f6aca0172,C12,orthorhombic,Pmma,12
671e1967ab159a6f6aca0173,C24,orthorhombic,Pnna,24
671e1967ab159a6f6aca0174,C24,orthorhombic,I2_12_12_1,24
671e1967ab159a6f6aca0175,C24,orthorhombic,I2_12_12_1,24
671e1967ab159a6f6aca0176,C24,orthorhombic,I2_12_12_1,24
671e1967ab159a6f6aca0177,C24,orthorhombic,I2_12_12_1,24
671e1967ab159a6f6aca0178,C24,orthorhombic,I2_12_12_1,24
671e1967ab159a6f6aca0179,C24,orthorhombic,Imma,24
671e1967ab159a6f6aca017a,C24,orthorhombic,I2_12_12_1,24
671e1967ab159a6f6aca017b,C24,monoclinic,C2/m,24
671e1967ab159a6f6aca017c,C24,orthorhombic,Pbcm,24
671e1967ab159a6f6aca017d,C24,orthorhombic,Pbcm,24
671e1967ab159a6f6aca017e,C24,orthorhombic,Pbcm,24
671e1967ab159a6f6aca017f,C12,orthorhombic,I2_12_12_1,12
671e1967ab159a6f6aca0180,C6,orthorhombic,P222_1,6
671e1967ab159a6f6aca0181,C16,orthorhombic,Imma,16
671e1967ab159a6f6aca0182,C36,trigonal,R-3m,36
671e1967ab159a6f6aca0183,C54,trigonal,R-3m,54
671e1967ab159a6f6aca0184,C54,trigonal,R-3m,54
671e1967ab159a6f6aca0185,C24,hexagonal,P6_3/mmc,24
671e1967ab159a6f6aca0186,C54,trigonal,R-3m,54
671e1967ab159a6f6aca0187,C24,hexagonal,P6_3/mmc,24
671e1967ab159a6f6aca0188,C6,tetragonal,P4/mmm,6
671e1967ab159a6f6aca0189,C18,hexagonal,P-6m2,18
671e1967ab159a6f6aca018a,C6,orthorhombic,Imma,6
671e1967ab159a6f6aca018b,C16,hexagonal,P6_3/mmc,16
671e1967ab159a6f6aca018c,C8,tetragonal,P4_122,8
671e1967ab159a6f6aca018d,C12,hexagonal,P6_3/mmc,12
671e1967ab159a6f6aca018e,C3,hexagonal,P6_422,3
671e1967ab159a6f6aca018f,C12,hexagonal,P6_422,12
671e1967ab159a6f6aca0190,C9,hexagonal,P6_422,9
671e196d427fd4c2caf8f1e9,C16,tetragonal,P4_2nm,16
671e196d427fd4c2caf8f1ea,C20,tetragonal,P4_2mc,20
671e196d427fd4c2caf8f1eb,C20,tetragonal,P4_2mc,20
671e196d427fd4c2caf8f1ec,C12,tetragonal,P4_2/ncm,12
671e196d427fd4c2caf8f1ed,C12,tetragonal,P4_2/ncm,12
671e196d427fd4c2caf8f1ee,C12,tetragonal,P4_2/mnm,12
671e196d427fd4c2caf8f1ef,C12,tetragonal,P-42m,12
671e196d427fd4c2caf8f1f0,C20,orthorhombic,Pba2,20
671e196d427fd4c2caf8f1f1,C20,tetragonal,P-42c,20
671e196d427fd4c2caf8f1f2,C24,orthorhombic,P2_12_12,24
671e196d427fd4c2caf8f1f3,C18,tetragonal,P-42_1c,18
671e196d427fd4c2caf8f1f4,C20,tetragonal,P-42_1c,20
671e196d427fd4c2caf8f1f5,C24,tetragonal,P4_2/nmc,24
671e196d427fd4c2caf8f1f6,C24,tetragonal,P4/mnc,24
671e196d427fd4c2caf8f1f7,C24,tetragonal,P-42_1c,24
671e196d427fd4c2caf8f1f8,C10,tetragonal,P-4c2,10
671e196d427fd4c2caf8f1f9,C20,tetragonal,P-4b2,20
671e196d427fd4c2caf8f1fa,C24,tetragonal,P-4b2,24
671e196d427fd4c2caf8f1fb,C8,monoclinic,Pc,8
671e196d427fd4c2caf8f1fc,C20,tetragonal,P-4n2,20
671e196d427fd4c2caf8f1fd,C6,tetragonal,I-4m2,6
671e196d427fd4c2caf8f1fe,C24,tetragonal,I-4,24
671e196d427fd4c2caf8f1ff,C24,tetragonal,I-42d,24
671e196d427fd4c2caf8f200,C28,monoclinic,Cc,28
671e196d427fd4c2caf8f201,C24,tetragonal,I4/mcm,24
671e196d427fd4c2caf8f202,C24,tetragonal,P4/nbm,24
671e196d427fd4c2caf8f203,C18,tetragonal,P4/nmm,18
671e196d427fd4c2caf8f204,C6,tetragonal,P4_2/mmc,6
671e196d427fd4c2caf8f205,C24,tetragonal,P4_2/mmc,24
671e196d427fd4c2caf8f206,C24,tetragonal,P4_2/mmc,24
671e196d427fd4c2caf8f207,C24,tetragonal,P4_2/nbc,24
671e196d427fd4c2caf8f208,C24,tetragonal,P4_2bc,24
671e196d427fd4c2caf8f209,C24,tetragonal,P4_2/mcm,24
671e196d427fd4c2caf8f20a,C24,tetragonal,P4/nbm,24
671e196d427fd4c2caf8f20b,C16,tetragonal,P4_2/nnm,16
671e196d427fd4c2caf8f20c,C24,orthorhombic,Pmc2_1,24
671e196d427fd4c2caf8f20d,C24,tetragonal,I4/mcm,24
671e196d427fd4c2caf8f20e,C20,orthorhombic,Pma2,20
671e196d427fd4c2caf8f20f,C20,orthorhombic,Pccm,20
671e196d427fd4c2caf8f210,C12,tetragonal,P4_2/mnm,12
671e196d427fd4c2caf8f211,C20,tetragonal,P4_2/mnm,20
671e196d427fd4c2caf8f212,C20,tetragonal,P4_2/mnm,20
671e196d427fd4c2caf8f213,C20,tetragonal,P4_2/mnm,20
671e196d427fd4c2caf8f214,C12,tetragonal,P4_2/ncm,12
671e196d427fd4c2caf8f215,C12,tetragonal,P4_2/ncm,12
671e196d427fd4c2caf8f216,C8,tetragonal,I4/mmm,8
671e196d427fd4c2caf8f217,C16,tetragonal,I4_1/amd,16
671e196d427fd4c2caf8f218,C8,tetragonal,I4/mmm,8
671e196d427fd4c2caf8f219,C15,trigonal,P3_112,15
671e196d427fd4c2caf8f21a,C15,trigonal,P3_1,15
671e196d427fd4c2caf8f21b,C15,trigonal,P3_1,15
671e196d427fd4c2caf8f21c,C30,monoclinic,C2,30
671e196d427fd4c2caf8f21d,C21,trigonal,P3_121,21
671e196d427fd4c2caf8f21e,C21,trigonal,P3_112,21
671e196d427fd4c2caf8f21f,C21,trigonal,P3_1,21
671e196d427fd4c2caf8f220,C21,triclinic,P1,21
671e196d427fd4c2caf8f221,C15,triclinic,P1,15
671e196d427fd4c2caf8f222,C15,trigonal,P3_2,15
671e196d427fd4c2caf8f223,C15,trigonal,P3_2,15
671e196d427fd4c2caf8f224,C15,triclinic,P1,15
671e196d427fd4c2caf8f225,C15,trigonal,P3_2,15
671e196d427fd4c2caf8f226,C15,triclinic,P1,15
671e196d427fd4c2caf8f227,C15,trigonal,P3_2,15
671e196d427fd4c2caf8f228,C15,trigonal,P3_2,15
671e196d427fd4c2caf8f229,C21,trigonal,P3_2,21
671e196d427fd4c2caf8f22a,C21,trigonal,P3_2,21
671e196d427fd4c2caf8f22b,C21,trigonal,P3_2,21
671e196d427fd4c2caf8f22c,C14,hexagonal,P6/m,14
671e196d427fd4c2caf8f22d,C14,hexagonal,P6/m,14
671e196d427fd4c2caf8f22e,C14,triclinic,P-1,14
671e196d427fd4c2caf8f22f,C26,triclinic,P1,26
671e196d427fd4c2caf8f230,C30,triclinic,P-1,30
671e196d427fd4c2caf8f231,C18,trigonal,P312,18
671e196d427fd4c2caf8f232,C18,triclinic,P1,18
671e196d427fd4c2caf8f233,C30,triclinic,P1,30
671e196e427fd4c2caf8f234,C15,trigonal,P3_112,15
671e196e427fd4c2caf8f235,C15,trigonal,P3_112,15
671e196e427fd4c2caf8f236,C6,hexagonal,P6_122,6
671e196e427fd4c2caf8f237,C18,trigonal,P3_112,18
671e196e427fd4c2caf8f238,C18,trigonal,P3_112,18
671e196e427fd4c2caf8f239,C8,cubic,Fd-3m,8
671e196e427fd4c2caf8f23a,C18,hexagonal,P6_422,18
671e196e427fd4c2caf8f23b,C8,cubic,Fd-3m,8
671e196e427fd4c2caf8f23c,C18,trigonal,P3_112,18
671e196e427fd4c2caf8f23d,C30,trigonal,P3_112,30
671e196e427fd4c2caf8f23e,C30,trigonal,P3_112,30
671e196e427fd4c2caf8f23f,C30,trigonal,P3_112,30
671e196e427fd4c2caf8f240,C9,trigonal,P3_121,9
671e196e427fd4c2caf8f241,C15,trigonal,P3_121,15
671e196e427fd4c2caf8f242,C15,trigonal,P3_121,15
671e196e427fd4c2caf8f243,C18,triclinic,P1,18
671e196e427fd4c2caf8f244,C18,trigonal,P3_121,18
671e196e427fd4c2caf8f245,C18,trigonal,P3_121,18
671e196e427fd4c2caf8f246,C6,hexagonal,P6_3/mmc,6
671e196e427fd4c2caf8f247,C18,hexagonal,P6_422,18
671e196e427fd4c2caf8f248,C18,trigonal,P3_121,18
671e196e427fd4c2caf8f249,C18,trigonal,P3_121,18
671e196e427fd4c2caf8f24a,C18,trigonal,P3_121,18
671e196e427fd4c2caf8f24b,C18,trigonal,P3_121,18
671e196e427fd4c2caf8f24c,C18,trigonal,P3_121,18
671e196e427fd4c2caf8f24d,C18,trigonal,P3_121,18
671e196e427fd4c2caf8f24e,C18,trigonal,P3_121,18
671e196e427fd4c2caf8f24f,C9,trigonal,P3_121,9
671e196e427fd4c2caf8f250,C30,trigonal,P3_121,30
671e196e427fd4c2caf8f251,C30,trigonal,P3_121,30
671e196e427fd4c2caf8f252,C30,trigonal,P3_121,30
671e196e427fd4c2caf8f253,C30,trigonal,P3_121,30
671e196e427fd4c2caf8f254,C30,trigonal,P3_121,30
671e196e427fd4c2caf8f255,C30,trigonal,P3_121,30
671e196e427fd4c2caf8f256,C30,trigonal,P3_121,30
671e196e427fd4c2caf8f257,C30,trigonal,P3_121,30
671e196e427fd4c2caf8f258,C30,trigonal,P3_121,30
671e196e427fd4c2caf8f259,C15,trigonal,P3_212,15
671e196e427fd4c2caf8f25a,C15,trigonal,P3_212,15
671e196e427fd4c2caf8f25b,C6,hexagonal,P6_522,6
671e196e427fd4c2caf8f25c,C18,trigonal,P3_212,18
671e196e427fd4c2caf8f25d,C18,hexagonal,P6_522,18
671e196e427fd4c2caf8f25e,C8,cubic,Fd-3m,8
671e196e427fd4c2caf8f25f,C9,trigonal,P3_112,9
671e196e427fd4c2caf8f260,C8,cubic,Fd-3m,8
671e196e427fd4c2caf8f261,C8,cubic,Fd-3m,8
671e196e427fd4c2caf8f262,C8,cubic,Fd-3m,8
671e196e427fd4c2caf8f263,C9,trigonal,P3_221,9
671e196e427fd4c2caf8f264,C12,hexagonal,P6_2,12
671e196e427fd4c2caf8f265,C15,trigonal,P3_221,15
671e196e427fd4c2caf8f266,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f267,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f268,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f269,C18,hexagonal,P6_522,18
671e196e427fd4c2caf8f26a,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f26b,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f26c,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f26d,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f26e,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f26f,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f270,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f271,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f272,C9,trigonal,P3_221,9
671e196e427fd4c2caf8f273,C30,trigonal,P3_221,30
671e196e427fd4c2caf8f274,C30,trigonal,P3_221,30
671e196e427fd4c2caf8f275,C15,trigonal,P3_121,15
671e196e427fd4c2caf8f276,C22,triclinic,P1,22
671e196e427fd4c2caf8f277,C26,monoclinic,Cm,26
671e196e427fd4c2caf8f278,C19,triclinic,P1,19
671e196e427fd4c2caf8f279,C28,monoclinic,Cc,28
671e196e427fd4c2caf8f27a,C18,trigonal,P-31m,18
671e196e427fd4c2caf8f27b,C30,trigonal,P-3m1,30
671e196e427fd4c2caf8f27c,C30,trigonal,P-3m1,30
671e196e427fd4c2caf8f27d,C26,trigonal,P-3m1,26
671e196e427fd4c2caf8f27e,C28,trigonal,P321,28
671e196e427fd4c2caf8f27f,C18,trigonal,R-3m,18
671e196e427fd4c2caf8f280,C8,cubic,Fd-3m,8
671e196e427fd4c2caf8f281,C4,hexagonal,P6_3/mmc,4
671e196e427fd4c2caf8f282,C18,hexagonal,P6_1,18
671e196e427fd4c2caf8f283,C6,hexagonal,P6_122,6
671e196e427fd4c2caf8f284,C18,hexagonal,P6_122,18
671e196e427fd4c2caf8f285,C18,triclinic,P1,18
671e196e427fd4c2caf8f286,C30,hexagonal,P6_1,30
671e196e427fd4c2caf8f287,C30,hexagonal,P6_1,30
671e196e427fd4c2caf8f288,C30,hexagonal,P6_1,30
671e196e427fd4c2caf8f289,C30,hexagonal,P6_1,30
671e196e427fd4c2caf8f28a,C6,hexagonal,P6_522,6
671e196e427fd4c2caf8f28b,C18,triclinic,P1,18
671e196e427fd4c2caf8f28c,C30,monoclinic,P2_1,30
671e196e427fd4c2caf8f28d,C30,hexagonal,P6_5,30
671e196e427fd4c2caf8f28e,C30,hexagonal,P6_5,30
671e196e427fd4c2caf8f28f,C30,hexagonal,P6_5,30
671e196e427fd4c2caf8f290,C30,hexagonal,P6_5,30
671e196e427fd4c2caf8f291,C18,hexagonal,P6_222,18
671e196e427fd4c2caf8f292,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f293,C18,trigonal,P3_221,18
671e196e427fd4c2caf8f294,C18,trigonal,P3_212,18
671e196e427fd4c2caf8f295,C18,triclinic,P1,18
671e196e427fd4c2caf8f296,C18,hexagonal,P6_422,18
671e196e427fd4c2caf8f297,C18,hexagonal,P6_422,18
671e196e427fd4c2caf8f298,C18,triclinic,P1,18
671e196e427fd4c2caf8f299,C30,trigonal,P3_1,30
671e196e427fd4c2caf8f29a,C22,hexagonal,P6/m,22
671e196e427fd4c2caf8f29b,C14,monoclinic,P2_1/m,14
671e196e427fd4c2caf8f29c,C18,hexagonal,P6_3/mcm,18
671e196e427fd4c2caf8f29d,C18,hexagonal,P6_3/m,18
671e196e427fd4c2caf8f29e,C20,hexagonal,P6_3/m,20
671e196e427fd4c2caf8f29f,C28,hexagonal,P6_3/mcm,28
671e196e427fd4c2caf8f2a0,C4,hexagonal,P6_3/mmc,4
671e196e427fd4c2caf8f2a1,C12,hexagonal,P6_122,12
671e196e427fd4c2caf8f2a2,C6,hexagonal,P6_3/mmc,6
671e196e427fd4c2caf8f2a3,C18,hexagonal,P6_122,18
671e196e427fd4c2caf8f2a4,C18,hexagonal,P6_122,18
671e196e427fd4c2caf8f2a5,C24,hexagonal,P6_122,24
671e196e427fd4c2caf8f2a6,C18,hexagonal,P6_222,18
671e196e427fd4c2caf8f2a7,C4,hexagonal,P6_3/mmc,4
671e196e427fd4c2caf8f2a8,C12,hexagonal,P6_522,12
671e196e427fd4c2caf8f2a9,C30,hexagonal,P6_522,30
671e196e427fd4c2caf8f2aa,C18,trigonal,R-3m,18
671e196e427fd4c2caf8f2ab,C8,cubic,Fd-3m,8
671e196e427fd4c2caf8f2ac,C6,hexagonal,P6_522,6
671e196e427fd4c2caf8f2ad,C15,hexagonal,P6_222,15
671e196e427fd4c2caf8f2ae,C15,hexagonal,P6_222,15
671e196e427fd4c2caf8f2af,C18,hexagonal,P6_222,18
671e196e427fd4c2caf8f2b0,C24,trigonal,P3_221,24
671e196e427fd4c2caf8f2b1,C8,cubic,Fd-3m,8
671e196e427fd4c2caf8f2b2,C6,hexagonal,P6_122,6
671e196e427fd4c2caf8f2b3,C18,trigonal,R-3m,18
671e196e427fd4c2caf8f2b4,C18,hexagonal,P6_422,18
671e196e427fd4c2caf8f2b5,C18,hexagonal,P6_422,18
671e196e427fd4c2caf8f2b6,C18,hexagonal,P6_422,18
671e196e427fd4c2caf8f2b7,C18,trigonal,P3_112,18
671e196e427fd4c2caf8f2b8,C4,hexagonal,P6_3/mmc,4
671e196e427fd4c2caf8f2b9,C14,hexagonal,P6_3mc,14
671e196e427fd4c2caf8f2ba,C14,hexagonal,P-6m2,14
671e196e427fd4c2caf8f2bb,C14,hexagonal,P-6m2,14
671e196e427fd4c2caf8f2bc,C18,hexagonal,P6_3/mcm,18
671e196e427fd4c2caf8f2bd,C18,hexagonal,P6/mmm,18
671e196e427fd4c2caf8f2be,C14,hexagonal,P-62c,14
671e196e427fd4c2caf8f2bf,C28,hexagonal,P-62c,28
671e196e427fd4c2caf8f2c0,C4,hexagonal,P6_3/mmc,4
671e196e427fd4c2caf8f2c1,C10,hexagonal,P-62m,10
671e196e427fd4c2caf8f2c2,C12,hexagonal,P6/mmm,12
671e196e427fd4c2caf8f2c3,C22,hexagonal,P6/mmm,22
671e196e427fd4c2caf8f2c4,C14,hexagonal,P-62m,14
671e196e427fd4c2caf8f2c5,C18,hexagonal,P6/mmm,18
671e196e427fd4c2caf8f2c6,C18,hexagonal,P6_3/mcm,18
671e196e427fd4c2caf8f2c7,C18,hexagonal,P6/mmm,18
671e196e427fd4c2caf8f2c8,C8,hexagonal,P6_3/mmc,8
671e196e427fd4c2caf8f2c9,C28,hexagonal,P6_3/mmc,28
671e196e427fd4c2caf8f2ca,C28,hexagonal,P6_3/mmc,28
671e196e427fd4c2caf8f2cb,C20,cubic,Pm-3,20
671e196f427fd4c2caf8f2cc,C20,orthorhombic,C222_1,20
671e196f427fd4c2caf8f2cd,C20,orthorhombic,C222_1,20
671e196f427fd4c2caf8f2ce,C24,orthorhombic,Cmcm,24
671e196f427fd4c2caf8f2cf,C4,hexagonal,P6_3/mmc,4
671e196f427fd4c2caf8f2d0,C16,cubic,Ia-3,16
671e196f427fd4c2caf8f2d1,C28,triclinic,P1,28
671e196f427fd4c2caf8f2d2,C7,cubic,P-43m,7
671e196f427fd4c2caf8f2d3,C20,tetragonal,P-42_1c,20
671e196f427fd4c2caf8f2d4,C28,tetragonal,I-4,28
671e196f427fd4c2caf8f2d5,C20,monoclinic,C2,20
671e196f427fd4c2caf8f2d6,C20,orthorhombic,Immm,20
671e196f427fd4c2caf8f2d7,C20,orthorhombic,I222,20
671e196f427fd4c2caf8f2d8,C24,tetragonal,I422,24
671e196f427fd4c2caf8f2d9,C20,orthorhombic,I2_12_12_1,20
671e196f427fd4c2caf8f2da,C24,orthorhombic,Imma,24
671e196f427fd4c2caf8f2db,C24,orthorhombic,Imma,24
671e196f427fd4c2caf8f2dc,C24,orthorhombic,Imma,24
671e196f427fd4c2caf8f2dd,C12,orthorhombic,Pmc2_1,12
671e196f427fd4c2caf8f2de,C20,orthorhombic,Pmc2_1,20
671e196f427fd4c2caf8f2df,C20,orthorhombic,Pmma,20
671e196f427fd4c2caf8f2e0,C12,orthorhombic,Pmna,12
671e196f427fd4c2caf8f2e1,C12,orthorhombic,Cmme,12
671e196f427fd4c2caf8f2e2,C20,orthorhombic,Pcca,20
671e196f427fd4c2caf8f2e3,C20,orthorhombic,Pbcm,20
671e196f427fd4c2caf8f2e4,C20,orthorhombic,Pcca,20
671e196f427fd4c2caf8f2e5,C20,orthorhombic,Pca2_1,20
671e196f427fd4c2caf8f2e6,C20,orthorhombic,Pca2_1,20
671e196f427fd4c2caf8f2e7,C20,orthorhombic,Pca2_1,20
671e196f427fd4c2caf8f2e8,C20,orthorhombic,Pca2_1,20
671e196f427fd4c2caf8f2e9,C20,orthorhombic,Ccce,20
671e196f427fd4c2caf8f2ea,C20,orthorhombic,Pca2_1,20
671e196f427fd4c2caf8f2eb,C20,orthorhombic,Pca2_1,20
671e196f427fd4c2caf8f2ec,C20,triclinic,P-1,20
671e196f427fd4c2caf8f2ed,C28,orthorhombic,Pca2_1,28
671e196f427fd4c2caf8f2ee,C28,orthorhombic,Pca2_1,28
671e196f427fd4c2caf8f2ef,C28,orthorhombic,Pca2_1,28
671e196f427fd4c2caf8f2f0,C28,orthorhombic,Ibam,28
671e196f427fd4c2caf8f2f1,C28,triclinic,P1,28
671e196f427fd4c2caf8f2f2,C12,monoclinic,Pc,12
671e196f427fd4c2caf8f2f3,C20,monoclinic,Pc,20
671e196f427fd4c2caf8f2f4,C20,orthorhombic,Pnnm,20
671e196f427fd4c2caf8f2f5,C20,orthorhombic,Pnc2,20
671e196f427fd4c2caf8f2f6,C24,monoclinic,Pc,24
671e196f427fd4c2caf8f2f7,C12,tetragonal,P4_2/mnm,12
671e196f427fd4c2caf8f2f8,C12,orthorhombic,Pmna,12
671e196f427fd4c2caf8f2f9,C16,orthorhombic,Pmmn,16
671e196f427fd4c2caf8f2fa,C16,orthorhombic,Pnnm,16
671e196f427fd4c2caf8f2fb,C16,orthorhombic,Pnnm,16
671e196f427fd4c2caf8f2fc,C24,orthorhombic,Pmn2_1,24
671e196f427fd4c2caf8f2fd,C12,orthorhombic,Cmme,12
671e196f427fd4c2caf8f2fe,C12,orthorhombic,Cmme,12
671e196f427fd4c2caf8f2ff,C20,orthorhombic,Cmmm,20
671e196f427fd4c2caf8f300,C20,orthorhombic,Pba2,20
671e196f427fd4c2caf8f301,C20,orthorhombic,Pba2,20
671e196f427fd4c2caf8f302,C20,orthorhombic,Pba2,20
671e196f427fd4c2caf8f303,C20,orthorhombic,Pcca,20
671e196f427fd4c2caf8f304,C20,monoclinic,Pc,20
671e196f427fd4c2caf8f305,C12,tetragonal,P4_2/ncm,12
671e196f427fd4c2caf8f306,C12,tetragonal,P4_2/ncm,12
671e196f427fd4c2caf8f307,C20,orthorhombic,Pna2_1,20
671e196f427fd4c2caf8f308,C20,orthorhombic,Pna2_1,20
671e196f427fd4c2caf8f309,C20,orthorhombic,Pccn,20
